name,MinorMasterId,MLBAMId,age,level,team,Position,Throws,pscore,score_p,ip,krate,bbrate,chaserate,whiffrate,zcontact,velocity,spin_rate,xwoba,woba,savant_url,UPURL
Jadon Williamson,sa3069193,836056.0,23,Rk,MIA,P,0,10.464812977376734,0.2893081761006289,10.0,21.568627000000006,19.607843,35.41666666666667,38.96103896103897,77.61194029850745,0.0,0.0,0.0,0.38299999999999995,Jadon-Williamson-836056,/players/jadon-williamson/sa3069193/stats/pitching
Ismael Cabral,sa3021481,806706.0,22,Rk,TBR,P,0,15.449553102045646,0.5129280223619846,14.2,29.411765000000006,11.764706,44.607843137254896,39.34426229508197,76.92307692307693,0.0,0.0,0.0,0.18100000000000002,Ismael-Cabral-806706,/players/ismael-cabral/sa3021481/stats/pitching
Yamel Pinto,sa3077269,837861.0,18,Rk,CHC,P,0,5.572180799397218,0.06708595387840671,9.1,11.764706,21.568627000000006,20.0,20.0,84.0,0.0,0.0,0.0,0.441,Yamel-Pinto-837861,0
Dean Livingston,sa3069272,828344.0,19,Rk,ARI,P,0,35.84383619933011,0.9748427672955975,14.0,33.333333,7.843137,36.065573770491795,30.10752688172043,80.0,0.0,0.0,0.0,0.193,Dean-Livingston-828344,/players/dean-livingston/sa3069272/stats/pitching
Connor O'Halloran,sa3023219,683354.0,23,Rk,TOR,P,0,8.664115044671675,0.19077568134171907,10.0,27.450979999999998,21.568627000000006,25.806451612903228,32.432432432432435,80.95238095238095,0.0,0.0,0.0,0.397,Connor-O'Halloran-683354,/players/connor-ohalloran/sa3023219/stats/pitching
Gabriel Paez,sa3025143,827483.0,19,Rk,TBR,P,0,28.765063203131167,0.9189378057302585,10.1,27.450979999999998,11.764706,35.88709677419355,28.387096774193548,80.3030303030303,0.0,0.0,0.0,0.428,Gabriel-Paez-827483,/players/gabriel-paez/sa3025143/stats/pitching
Enmanuel Feliz,sa3077614,842282.0,19,Rk,NYM,P,0,14.282298087314796,0.46540880503144655,9.2,19.607843,23.529412,22.75862068965517,30.0,76.59574468085106,0.0,0.0,0.0,0.41100000000000003,Enmanuel-Feliz-842282,0
Leonel Figuera,sa3077666,840849.0,18,Rk,BOS,P,0,21.313429225794835,0.7568134171907757,12.0,21.568627000000006,15.686275,21.66666666666667,33.33333333333333,78.26086956521739,0.0,0.0,0.0,0.37799999999999995,Leonel-Figuera-840849,0
Deiby Marrero,sa3077307,842327.0,19,Rk,HOU,P,0,14.216709015500856,0.4591194968553459,10.1,19.607843,23.529412,20.560747663551396,28.378378378378375,78.84615384615384,0.0,0.0,0.0,0.391,Deiby-Marrero-842327,0
Kaleb Wing,sa3069271,832453.0,19,Rk,CHC,P,0,37.490381136195005,0.9846261355695318,12.0,36.0,4.0,48.387096774193544,45.16129032258064,69.6969696969697,0.0,0.0,0.0,0.353,Kaleb-Wing-832453,/players/kaleb-wing/sa3069271/stats/pitching
D'wichi Ramirez,sa3077012,838516.0,17,Rk,PHI,P,0,31.20116940045725,0.9447938504542278,9.2,26.0,6.0,24.752475247524764,29.629629629629626,80.35714285714286,0.0,0.0,0.0,0.45399999999999996,D'wichi-Ramirez-838516,0
Frederick Hiciano,sa3077260,837743.0,18,Rk,MIN,P,0,45.65968898063458,0.9979035639412998,12.0,30.0,10.0,51.11111111111111,50.0,69.23076923076923,0.0,0.0,0.0,0.233,Frederick-Hiciano-837743,0
Harlin Naut,sa3025102,825247.0,21,Rk,BAL,P,0,9.491509299966852,0.23270440251572327,11.2,8.0,8.0,45.73170731707317,17.391304347826086,81.25,0.0,0.0,0.0,0.287,Harlin-Naut-825247,/players/harlin-naut/sa3025102/stats/pitching
Carlos Olivo,sa3077490,821635.0,19,Rk,TOR,P,0,22.15685289696266,0.7763801537386443,8.2,34.0,28.000000000000004,15.447154471544714,31.578947368421048,77.19298245614034,0.0,0.0,0.0,0.34700000000000003,Carlos-Olivo-821635,0
Jhoan Thomas,sa3024546,821010.0,19,Rk,WSN,P,0,12.875126861219888,0.39832285115303984,10.2,18.0,20.0,17.094017094017097,25.806451612903228,84.0,0.0,0.0,0.0,0.341,Jhoan-Thomas-821010,/players/jhoan-thomas/sa3024546/stats/pitching
Axel De Lira,sa3077649,842832.0,19,Rk,HOU,P,0,7.482217517779205,0.12858141160027953,9.1,18.0,20.0,16.19047619047619,23.88059701492537,85.71428571428571,0.0,0.0,0.0,0.43,Axel-De-Lira-842832,0
Cristhian Espinosa,sa3068166,835002.0,23,Rk,TOR,P,0,5.4026997153509475,0.06289308176100629,12.1,10.0,4.0,30.50847457627119,18.88888888888889,87.5,0.0,0.0,0.0,0.28800000000000003,Cristhian-Espinosa-835002,/players/cristhian-espinosa/sa3068166/stats/pitching
Ivan Pacheco,sa3068140,830612.0,19,Rk,LAD,P,0,25.522544039102662,0.8476589797344515,10.0,24.0,12.0,39.516129032258064,30.26315789473684,79.16666666666666,0.0,0.0,0.0,0.401,Ivan-Pacheco-830612,/players/ivan-pacheco/sa3068140/stats/pitching
Alieski Torres,sa3077605,837313.0,18,Rk,TOR,P,0,29.218049377708503,0.9224318658280922,14.0,22.0,10.0,23.63636363636364,29.629629629629626,75.34246575342465,0.0,0.0,0.0,0.205,Alieski-Torres-837313,0
Tony Gonzalez,sa3068729,835390.0,22,Rk,PIT,P,0,12.04801649561738,0.35639412997903563,9.1,32.653061,14.285714,31.62393162393162,23.84105960264901,79.22077922077922,0.0,0.0,0.0,0.389,Tony-Gonzalez-835390,/players/tony-gonzalez/sa3068729/stats/pitching
Eliecer Zambrano,sa3077278,838019.0,17,Rk,LAD,P,0,13.597055592145464,0.43256464011180995,9.1,8.163264999999999,22.44898,38.0,25.490196078431374,76.92307692307693,0.0,0.0,0.0,0.366,Eliecer-Zambrano-838019,0
Ryan Hall,sa3069282,834613.0,19,Rk,DET,P,0,20.10137539934153,0.7169811320754716,11.0,24.489796,20.408163,29.508196721311478,33.846153846153854,78.57142857142857,0.0,0.0,0.0,0.331,Ryan-Hall-834613,/players/ryan-hall/sa3069282/stats/pitching
Scarling Sterling,sa3077372,833144.0,18,Rk,BAL,P,0,28.309879790869484,0.909853249475891,10.2,28.571429,24.489796,22.222222222222218,50.0,56.00000000000001,0.0,0.0,0.0,0.27899999999999997,Scarling-Sterling-833144,0
Cristian Alcantara,sa3077532,839711.0,16,Rk,BOS,P,0,26.510197218043636,0.8749126484975541,9.1,18.367347,2.040816,29.761904761904763,21.052631578947366,83.33333333333334,0.0,0.0,0.0,0.429,Cristian-Alcantara-839711,0
Cesar Mora,sa3077028,839796.0,19,Rk,KCR,P,0,9.614893562524696,0.24039133473095736,9.1,16.326531,12.244898,22.41379310344828,17.391304347826086,84.84848484848484,0.0,0.0,0.0,0.424,Cesar-Mora-839796,0
Braylin Moreno,sa3077033,842290.0,20,Rk,WSN,P,0,8.941165749839048,0.21104122990915444,9.2,14.285714,24.489796,19.37984496124032,37.93103448275862,80.55555555555556,0.0,0.0,0.0,0.344,Braylin-Moreno-842290,0
Rene Yrish,sa3024774,821054.0,19,Rk,PHI,P,0,15.310387414682676,0.506638714185884,6.1,26.530612,28.571429,12.32876712328767,34.42622950819672,71.15384615384616,0.0,0.0,0.0,0.485,Rene-Yrish-821054,/players/rene-yrish/sa3024774/stats/pitching
Breyner Figuereo,sa3067647,825156.0,18,Rk,TEX,P,0,43.334851596543075,0.9965059399021663,10.1,44.897959,16.326531,27.731092436974787,52.4390243902439,59.18367346938776,0.0,0.0,0.0,0.327,Breyner-Figuereo-825156,/players/breyner-figuereo/sa3067647/stats/batting
Joseph Deng Thon,sa3067274,830188.0,18,Rk,LAD,P,0,8.859090910622399,0.20195667365478687,8.1,10.204082000000001,26.530612,25.75757575757576,28.301886792452827,78.57142857142857,0.0,0.0,0.0,0.467,Joseph-Deng-Thon-830188,/players/joseph-thon/sa3067274/stats/pitching
Marlon De La Cruz,sa3023833,821023.0,20,Rk,WSN,P,0,19.37330805117285,0.684136967155835,12.0,24.489796,16.326531,13.043478260869565,29.629629629629626,76.66666666666667,0.0,0.0,0.0,0.23399999999999999,Marlon-De-La-Cruz-821023,/players/marlon-de-la-cruz/sa3023833/stats/pitching
Jose Romero,sa3015483,696098.0,25,Rk,CHC,P,0,7.288757034912534,0.12089447938504543,9.1,32.653061,8.163264999999999,45.52845528455284,37.11340206185567,75.60975609756099,0.0,0.0,0.0,0.514,Jose-Romero-696098,/players/jose-romero/sa3015483/stats/pitching
Josue Rondon,sa3077586,837987.0,17,Rk,WSN,P,0,10.972517947802675,0.31516422082459816,9.1,8.333333,8.333333,28.282828282828284,17.460317460317462,88.09523809523809,0.0,0.0,0.0,0.47200000000000003,Josue-Rondon-837987,0
Jose D. Gonzalez,sa3068615,829842.0,20,Rk,SFG,P,0,15.238876572380102,0.5024458420684835,11.0,18.75,6.25,23.33333333333333,22.09302325581395,81.53846153846153,0.0,0.0,0.0,0.33799999999999997,Jose-D.-Gonzalez-829842,/players/jose-gonzalez/sa3068615/stats/pitching
Grayson Boles,sa3069315,816095.0,19,Rk,KCR,P,0,29.255539147042903,0.923130677847659,10.0,41.666667,18.75,30.327868852459016,46.23655913978494,60.71428571428571,0.0,0.0,0.0,0.38799999999999996,Grayson-Boles-816095,/players/grayson-boles/sa3069315/stats/pitching
Brandon Rodriguez,sa3076999,837823.0,19,Rk,NYY,P,0,9.26408503274454,0.22292103424178897,7.1,12.5,20.833333,20.51282051282051,31.34328358208955,79.06976744186046,0.0,0.0,0.0,0.546,Brandon-Rodriguez-837823,0
Deivid Burgos,sa3024229,820871.0,21,Rk,CIN,P,0,8.43554670127086,0.18238993710691823,8.2,16.666667,27.083333000000003,25.925925925925927,28.813559322033896,70.83333333333334,0.0,0.0,0.0,0.387,Deivid-Burgos-820871,/players/deivid-burgos/sa3024229/stats/pitching
Yordi Jose,sa3068985,835976.0,19,Rk,MIN,P,0,20.55846724707905,0.7337526205450734,10.0,22.916667,22.916667,21.052631578947366,28.75,78.57142857142857,0.0,0.0,0.0,0.344,Yordi-Jose-835976,/players/yordi-jose/sa3068985/stats/pitching
Benjamin Vasquez,sa3077494,830012.0,18,Rk,BAL,P,0,16.475535503124114,0.5653389238294899,6.1,22.916667,39.583333,14.705882352941178,41.07142857142857,69.44444444444444,0.0,0.0,0.0,0.523,Benjamin-Vasquez-830012,0
Wilmer Lugo,sa3024204,808292.0,20,Rk,NYM,P,0,13.990074435437801,0.4500349406009783,9.0,18.75,16.666667,29.32330827067669,29.870129870129873,76.92307692307693,0.0,0.0,0.0,0.349,Wilmer-Lugo-808292,/players/wilmer-lugo/sa3024204/stats/pitching
David Rodriguez,sa3018810,703330.0,22,Rk,KCR,P,0,7.516237179645537,0.12928022361984626,9.0,18.75,20.833333,33.04347826086956,27.27272727272727,85.71428571428571,0.0,0.0,0.0,0.43700000000000006,David-Rodriguez-703330,/players/david-rodriguez/sa3018810/stats/pitching
Justino Francisco,sa3069001,829696.0,19,Rk,PIT,P,0,26.074494577574296,0.8637316561844863,13.2,18.75,12.5,30.434782608695656,30.851063829787236,71.21212121212122,0.0,0.0,0.0,0.179,Justino-Francisco-829696,/players/justino-francisco/sa3069001/stats/pitching
Juan Ramirez,sa3076963,837041.0,19,Rk,HOU,P,0,17.224982469445816,0.6009783368273934,10.1,20.833333,25.0,26.82926829268293,34.246575342465746,80.0,0.0,0.0,0.0,0.28800000000000003,Juan-Ramirez-837041,0
Baldwin Moreno,sa3077235,824872.0,18,Rk,CIN,P,0,8.362088720826296,0.18029350104821804,7.2,14.583333,31.25,13.970588235294118,31.48148148148148,86.046511627907,0.0,0.0,0.0,0.473,Baldwin-Moreno-824872,0
Anderson Guevara,sa3019182,803373.0,21,Rk,SEA,P,0,18.859721531071898,0.6680642907058001,11.2,43.75,12.5,25.6198347107438,44.57831325301205,63.46153846153846,0.0,0.0,0.0,0.267,Anderson-Guevara-803373,/players/anderson-guevara/sa3019182/stats/pitching
Hayden Wynja,sa3020464,676883.0,27,Rk,SFG,P,0,3.9021001505227377,0.027253668763102725,10.2,31.25,10.416667,32.967032967032964,39.70588235294117,76.31578947368422,0.0,0.0,0.0,0.384,Hayden-Wynja-676883,/players/hayden-wynja/sa3020464/stats/pitching
