name,MinorMasterId,MLBAMId,age,level,team,Position,Bats,pscore,score_p,pa,woba,xwoba,wrcplus,iso,bbrate,krate,chaserate,whiffrate,zcontact,ev90,maxev,barrelpa,bat_speed,spd,savant_url,UPURL
Bennett Lee,sa3022679,700939.0,24,AA,DET,C,0,8.709533083607338,0.19672131147540983,168,0.2628514559682972,0.0,55.492321036437566,0.07092198599999999,11.9047619,30.357142800000002,29.086538461538463,36.33217993079585,74.01960784313727,0.0,0.0,0.0,0.0,2.72240259,Bennett-Lee-700939,/players/bennett-lee/sa3022679/stats/batting
Tyler Hardman,sa3016955,676205.0,27,AA,NYY,1B/3B,0,8.084799531557652,0.1621129326047359,167,0.41947329187107657,0.0,156.9508860597953,0.313333333,8.9820359,26.9461077,34.51086956521739,29.376854599406535,82.02764976958525,0.0,0.0,0.0,0.0,4.235259011279236,Tyler-Hardman-676205,/players/tyler-hardman/sa3016955/stats/batting
Darrien Miller,sa3011330,687152.0,25,AA,MIL,C,0,22.258450776446608,0.7213114754098361,167,0.4206194559971016,0.0,151.3783490758322,0.260162601,16.766467000000002,21.5568862,20.711297071129707,21.245421245421245,88.47926267281107,0.0,0.0,0.0,0.0,3.4825457710257384,Darrien-Miller-687152,/players/darrien-miller/sa3011330/stats/batting
Connor McGinnis,sa3059979,821296.0,23,AA,NYY,2B,0,22.04730847830668,0.7049180327868853,166,0.347124394164028,0.0,111.06933069484892,0.16,6.024096299999999,24.0963855,29.3956043956044,28.66666666666667,87.56218905472637,0.0,0.0,0.0,0.0,6.2770325700543745,Connor-McGinnis-821296,/players/connor-mcginnis/sa3059979/stats/batting
Gavin Logan,sa3020191,678099.0,26,AA,ARI,C,0,9.851496458297234,0.2459016393442623,165,0.3506108811296568,0.0,85.80928899561302,0.25,12.7272727,26.666666600000003,27.70448548812665,31.290322580645164,78.53881278538813,0.0,0.0,0.0,0.0,3.5322172587281164,Gavin-Logan-678099,/players/gavin-logan/sa3020191/stats/batting
Dylan Jasso,sa3022830,815734.0,23,AA,MIA,1B/3B,0,21.858663563542603,0.7012750455373407,165,0.2999709804852804,0.0,77.69747948759925,0.124087591,12.7272727,25.4545454,25.839793281653748,23.843416370106763,83.51063829787235,0.0,0.0,0.0,0.0,5.996963020259407,Dylan-Jasso-815734,/players/javier-jasso/sa3022830/stats/batting
Seaver King,sa3025414,814409.0,23,AA,WSN,SS,0,32.61444202373096,0.9562841530054644,165,0.4286208581633684,0.0,162.18943701732408,0.226277372,13.333333300000001,18.787878699999997,27.925531914893607,22.448979591836732,89.62264150943396,0.0,0.0,0.0,0.0,6.581311173610606,Seaver-King-814409,/players/seaver-king/sa3025414/stats/batting
Mark Coley II,sa3022534,696501.0,25,AA,MIL,OF,0,7.384691172021562,0.14025500910746813,164,0.2815340833693016,0.0,64.69911992885233,0.107913669,10.9756097,34.146341400000004,29.94652406417112,37.623762376237615,76.49402390438247,0.0,0.0,0.0,0.0,5.706145417306493,Mark-Coley-II-696501,/players/mark-coley/sa3022534/stats/batting
Joe Lampe,sa3020642,802407.0,25,AA,CLE,OF,0,14.458257817904673,0.44626593806921677,163,0.2945806694908376,0.0,77.45284596172155,0.070422535,11.656441699999998,26.380368,26.21621621621621,21.454545454545453,87.36263736263737,0.0,0.0,0.0,0.0,7.197685430512707,Joe-Lampe-802407,/players/joseph-lampe/sa3020642/stats/batting
Benny Montgomery,sa3017169,695603.0,23,AA,COL,OF,0,8.825563692322365,0.20036429872495445,162,0.2860564133267344,0.0,67.15899258695693,0.16891891899999997,8.6419753,37.037037,31.858407079646014,39.7923875432526,70.3125,0.0,0.0,0.0,0.0,3.044884165,Benny-Montgomery-695603,/players/benjamin-montgomery/sa3017169/stats/batting
Rafe Perich,sa3025368,825927.0,24,AA,TEX,1B/3B,0,27.537644462472443,0.8743169398907104,162,0.4627584480209115,0.0,169.8152191797457,0.33812949600000003,13.5802469,22.8395061,26.14942528735632,24.074074074074073,88.29268292682926,0.0,0.0,0.0,0.0,6.460079080813432,Rafe-Perich-825927,/players/rafe-perich/sa3025368/stats/batting
Emaarion Boyd,sa3020281,702708.0,22,AA,MIA,OF,0,17.309005484775152,0.5591985428051002,161,0.3048573640676645,0.0,80.74271677053736,0.111888112,5.5900621,25.4658385,32.407407407407405,25.912408759124087,82.92682926829268,0.0,0.0,0.0,0.0,6.1000907378613904,Emaarion-Boyd-702708,/players/emaarion-boyd/sa3020281/stats/batting
Max Wagner,sa3020415,694484.0,24,AA,TEX,2B/3B,0,16.655833344237358,0.5336976320582878,161,0.3816125191748142,0.0,119.85159738744524,0.27536231899999997,11.1801242,34.1614906,24.817518248175183,41.61073825503357,74.77064220183486,0.0,0.0,0.0,0.0,3.2626472284989463,Max-Wagner-694484,/players/maxwell-wagner/sa3020415/stats/batting
Griffin Lockwood-Powell,sa3019303,674976.0,28,AA,LAD,C/1B,0,7.175726207741903,0.1384335154826958,160,0.4410862345248461,0.0,160.7737173660847,0.236641221,14.374999999999998,21.25,21.487603305785125,21.804511278195488,87.0,0.0,0.0,0.0,0.0,1.5652709275,Griffin-Lockwood-Powell-674976,/players/griffin-lockwood-powell/sa3019303/stats/batting
Jhon Diaz,sa3014710,691252.0,23,AA,TBR,OF,0,10.339250488389283,0.2677595628415301,160,0.25880612254892504,0.0,52.87561044922175,0.146853147,9.375,31.25,38.258575197889186,34.03614457831325,81.14754098360656,0.0,0.0,0.0,0.0,6.280181831521813,Jhon-Diaz-691252,/players/jhon-diaz/sa3014710/stats/batting
Matthew Lugo,sa1169598,683090.0,25,AA,LAA,OF,0,16.905101671858002,0.546448087431694,159,0.3619276809084947,0.0,119.8216067752123,0.1484375,14.4654088,25.1572327,27.956989247311824,31.316725978647685,80.20304568527919,0.0,0.0,0.0,0.0,7.4734869309852625,Matthew-Lugo-683090,/players/matthew-lugo/25980/stats/batting
Juan Benjamin,sa3017217,691405.0,23,AA,CLE,2B/3B,0,20.702647525868368,0.6739526411657559,158,0.2642133778486496,0.0,58.194797575052384,0.10869565199999999,10.1265822,19.620253100000006,30.31161473087819,21.660649819494587,89.84771573604061,0.0,0.0,0.0,0.0,7.489383616343004,Juan-Benjamin-691405,/players/juan-benjamin/sa3017217/stats/batting
Kai Murphy,sa3019857,687625.0,25,AA,SDP,OF,0,9.2163113662237,0.2167577413479053,158,0.26108862374238906,0.0,55.91877185323888,0.06944444400000001,6.3291138999999985,18.3544303,34.94809688581315,24.437299035369772,83.47826086956522,0.0,0.0,0.0,0.0,4.802108953354818,Kai-Murphy-687625,/players/kai-murphy/sa3019857/stats/batting
Hayden Cantrelle,sa3014426,676463.0,27,AA,CHC,2B,0,11.164574975385555,0.2987249544626594,156,0.3877047431084418,0.0,136.65074089641277,0.112903226,16.6666666,21.153846100000006,21.26436781609195,26.35379061371841,84.64912280701752,0.0,0.0,0.0,0.0,8.569635526536665,Hayden-Cantrelle-676463,/players/hayden-cantrelle/sa3014426/stats/batting
Chase Davis,sa3022426,690971.0,24,AA,STL,OF,0,24.4859894796317,0.7959927140255009,156,0.3616083829633651,0.0,106.87792781193966,0.21538461600000003,16.6666666,24.358974300000003,17.119565217391305,28.45528455284553,84.92462311557789,0.0,0.0,0.0,0.0,5.2980009343018715,Chase-Davis-690971,/players/chase-davis/sa3022426/stats/batting
Lizandro Espinoza,sa3015611,692371.0,23,AA,ATL,SS,0,28.588004963006593,0.9089253187613844,156,0.3992865393238683,0.0,140.67854209701406,0.222222223,14.1025641,24.358974300000003,30.027548209366387,31.597222222222218,82.0,0.0,0.0,0.0,0.0,9.579829372333943,Lizandro-Espinoza-692371,/players/lizandro-espinoza/sa3015611/stats/batting
Kevin Parada,sa3020575,691006.0,24,AA,NYM,C,0,11.50592625274328,0.3132969034608379,156,0.25662135008053905,0.0,53.565765517522344,0.045112782000000004,14.1025641,25.641025600000003,31.351351351351358,31.690140845070424,75.78947368421053,0.0,0.0,0.0,0.0,4.451942351102575,Kevin-Parada-691006,/players/kevin-parada/sa3020575/stats/batting
Braylen Wimmer,sa3022671,687918.0,25,AA,COL,3B/OF,0,11.475476876990287,0.30965391621129323,155,0.3094607684519384,0.0,82.0013502384308,0.089552239,9.032258,34.8387096,26.126126126126128,31.12033195020747,78.57142857142857,0.0,0.0,0.0,0.0,8.075771087162249,Braylen-Wimmer-687918,/players/braylen-wimmer/sa3022671/stats/batting
Colby Halter,sa3022531,690985.0,24,AA,ATH,2B,0,20.058473320922168,0.6502732240437158,155,0.3683704593602349,0.0,112.30825084173486,0.181102362,15.4838709,27.0967741,25.073746312684364,35.471698113207545,76.2162162162162,0.0,0.0,0.0,0.0,5.941499357853591,Colby-Halter-690985,/players/colby-halter/sa3022531/stats/batting
Jordan Nwogu,sa3014530,685087.0,27,AA,CHC,OF,0,10.034424976715801,0.2568306010928962,151,0.35331962558607394,0.0,115.22163282662984,0.073170732,13.907284699999998,17.8807947,25.21246458923513,22.939068100358423,87.12871287128714,0.0,0.0,0.0,0.0,6.926190910329354,Jordan-Nwogu-685087,/players/jordan-nwogu/sa3014530/stats/batting
Joshua Kuroda-Grauer,sa3025386,811965.0,23,AA,ATH,2B/3B,0,27.240325691932068,0.8670309653916212,150,0.35378441055615745,0.0,103.32724789735843,0.215277778,3.3333333,10.0,40.959409594095945,12.97071129707113,94.65648854961832,0.0,0.0,0.0,0.0,7.980158730158731,Joshua-Kuroda-Grauer-811965,/players/joshua-kuroda-grauer/35121/stats/batting
Cam Cannarella,sa3028360,703448.0,22,AA,MIA,OF,0,39.043475417452065,0.9927140255009107,150,0.4602838540077209,0.0,177.60587414278942,0.262295082,15.333333300000001,13.333333300000001,19.756838905775076,20.689655172413797,86.45833333333334,0.0,0.0,0.0,0.0,4.521358357374228,Cam-Cannarella-703448,/players/cameron-cannarella/sa3028360/stats/batting
Frank Rodriguez,sa3009330,684491.0,24,AA,LAD,C,0,13.186825295989301,0.3879781420765027,149,0.3437342506808204,0.0,100.83161342223438,0.17054263600000003,8.724832199999998,24.1610738,35.65217391304348,33.44594594594595,76.53631284916202,0.0,0.0,0.0,0.0,2.6946864025000004,Frank-Rodriguez-684491,/players/frank-rodriguez/sa3009330/stats/batting
Angel Ortiz,sa3015171,691292.0,23,AA,ARI,OF,0,23.01769791985306,0.75591985428051,149,0.3453796437463245,0.0,82.58828247263287,0.167938931,9.3959731,22.147651,35.215053763440864,25.675675675675674,86.69950738916256,0.0,0.0,0.0,0.0,8.378452954570646,Angel-Ortiz-691292,/players/angel-ortiz/sa3015171/stats/batting
Ethan Workinger,sa3015166,689688.0,24,AA,ATL,OF,0,17.467565911818582,0.5628415300546448,149,0.2911698902780945,0.0,73.29929422800349,0.118110236,12.751677800000001,23.489932800000002,24.561403508771928,23.577235772357724,82.10526315789474,0.0,0.0,0.0,0.0,3.848051018043562,Ethan-Workinger-689688,/players/ethan-workinger/sa3015166/stats/batting
Kole Myers,sa3038641,801887.0,25,AA,LAD,OF,0,13.091317157902859,0.3788706739526412,148,0.3251751754559627,0.0,89.40431659372273,0.08064516099999999,13.513513499999998,30.405405400000006,26.764705882352942,27.23880597014925,83.90243902439025,0.0,0.0,0.0,0.0,5.597781910328077,Kole-Myers-801887,/players/kole-myers/sa3038641/stats/batting
Jorel Ortega,sa3020090,687567.0,25,AA,MIN,2B/3B,0,4.754183484896185,0.06557377049180328,147,0.19498472270511447,0.0,2.528885003162069,0.090909091,8.163265299999999,36.734693799999995,36.137071651090345,37.30407523510972,68.54460093896714,0.0,0.0,0.0,0.0,6.08529287633788,Jorel-Ortega-687567,/players/jorel-ortega/sa3020090/stats/batting
Demetrio Crisantes,sa3021051,702679.0,21,AA,ARI,2B,0,33.520922741277964,0.9672131147540983,145,0.4071032137706362,0.0,120.59306166758577,0.225806452,10.3448275,17.241379300000002,29.64169381107492,23.868312757201647,87.73006134969326,0.0,0.0,0.0,0.0,5.2899060919835525,Demetrio-Crisantes-702679,/players/demetrio-crisantes/sa3021051/stats/batting
Jaime Ferrer,sa3025246,695634.0,23,AA,MIN,1B/OF,0,12.376615567841265,0.34972677595628415,145,0.31079947126322777,0.0,73.83898493316302,0.129770992,6.896551700000002,28.275862,33.941605839416056,37.18411552346571,73.224043715847,0.0,0.0,0.0,0.0,6.298096547915686,Jaime-Ferrer-695634,/players/jaime-ferrer/sa3025246/stats/batting
Austin Hendrick,sa3014521,690988.0,25,AA,CIN,OF,0,8.421438383315152,0.18397085610200364,145,0.34258842879328233,0.0,98.13313837830522,0.165413534,6.896551700000002,28.9655172,36.84210526315789,34.40860215053764,77.45664739884394,0.0,0.0,0.0,0.0,2.559249085681092,Austin-Hendrick-690988,/players/austin-hendrick/sa3014521/stats/batting
Miguel Palma,sa3009279,682692.0,24,AA,NYY,C,0,15.19445946077745,0.47540983606557374,144,0.31153693050146103,0.0,88.50080185639221,0.158730159,11.111111099999999,22.222222199999997,26.501766784452297,29.67032967032967,79.89949748743719,0.0,0.0,0.0,0.0,1.8827220025,Miguel-Palma-682692,/players/miguel-palma/sa3009279/stats/batting
P.J. Hilson,sa3007048,680713.0,25,AA,PIT,OF,0,6.633977799274599,0.11839708561020036,144,0.2616115901487093,0.0,50.862087557441775,0.056910569,8.3333333,27.7777777,37.45819397993311,34.006734006734014,76.11940298507463,0.0,0.0,0.0,0.0,6.023522213789552,P.J.-Hilson-680713,/players/patrick-hilson/sa3007048/stats/batting
J.J. D'Orazio,sa3008876,683490.0,24,AA,LAA,C,0,15.248064441655455,0.4772313296903461,144,0.3197519787483745,0.0,93.53733774747757,0.15625,7.638888799999999,22.222222199999997,27.793696275071632,27.137546468401485,81.53846153846153,0.0,0.0,0.0,0.0,2.2548804291251003,J.J.-D'Orazio-683490,/players/javier-dorazio/sa3008876/stats/batting
Jeremy Rivas,sa3015193,692405.0,23,AA,STL,SS,0,23.165595533028092,0.7632058287795993,143,0.34201284013428057,0.0,94.81245139618365,0.163934426,11.188811099999999,21.6783216,27.35849056603773,30.46875,83.14606741573034,0.0,0.0,0.0,0.0,6.009003602477963,Jeremy-Rivas-692405,/players/jeremy-rivas/sa3015193/stats/batting
Jack Brannigan,sa3019922,687394.0,25,AA,PIT,3B,0,13.954436811061127,0.424408014571949,141,0.35410895499777284,0.0,109.52121162064756,0.274193549,10.6382978,37.5886524,27.56598240469208,33.76623376623377,82.11920529801324,0.0,0.0,0.0,0.0,5.798477146000722,Jack-Brannigan-687394,/players/jack-brannigan/31471/stats/batting
Euribiel Angeles,sa3008877,683494.0,24,AA,ATH,2B/SS,0,15.285077404642653,0.4790528233151184,141,0.30115889302260584,0.0,70.92437209002941,0.14516129,7.801418400000001,18.4397163,36.53136531365313,21.721311475409838,84.86842105263158,0.0,0.0,0.0,0.0,3.935425043112036,Euribiel-Angeles-683494,/players/euribiel-angeles/sa3008877/stats/batting
Devin Taylor,sa3043560,805127.0,22,AA,ATH,OF,0,32.45060785792618,0.9526411657559198,139,0.4274073539020346,0.0,148.6587752934649,0.260162601,8.6330935,22.3021582,25.992779783393487,26.748971193415642,84.21052631578947,0.0,0.0,0.0,0.0,6.237071561701947,Devin-Taylor-805127,/players/devin-taylor/sa3043560/stats/batting
Brett Squires,sa3020714,689531.0,26,AA,KCR,1B,0,11.994019066791482,0.3296903460837887,139,0.4070067898832637,0.0,135.66565476241163,0.243697479,12.9496402,23.7410071,34.21828908554572,35.29411764705883,75.72254335260115,0.0,0.0,0.0,0.0,5.556056182134972,Brett-Squires-689531,/players/brett-squires/sa3020714/stats/batting
Jorge Corona,sa3067209,687262.0,25,AA,CHW,C,0,7.043457820772942,0.12932604735883424,138,0.3013140040895213,0.0,80.15208226556294,0.14516129,5.0724637,34.057970999999995,28.289473684210524,37.109375,73.2620320855615,0.0,0.0,0.0,0.0,4.39285714,Jorge-Corona-687262,/players/jorge-corona/sa3029401/stats/batting
Cameron Barstad,sa3011350,677319.0,25,AA,CLE,C,0,8.522804761186066,0.18761384335154827,138,0.3177420710125109,0.0,92.14112954206522,0.113043478,13.0434782,35.5072463,29.003021148036257,41.94756554307117,76.88172043010752,0.0,0.0,0.0,0.0,1.8044425025,Cameron-Barstad-677319,/players/cameron-barstad/sa3011350/stats/batting
Ricardo Olivar,sa3015234,691627.0,24,AA,MIN,C/OF,0,22.52047351410484,0.7285974499089253,137,0.4160921456169908,0.0,138.67037492056457,0.33613445399999997,11.6788321,18.9781021,37.06293706293707,25.96899224806201,86.09271523178808,0.0,0.0,0.0,0.0,3.1827637312312205,Ricardo-Olivar-691627,/players/ricardo-olivar/sa3015234/stats/batting
Jack Rogers,sa3017017,679788.0,27,AA,WSN,1B/OF,0,3.7016432035365017,0.03642987249544627,137,0.2410508890221589,0.0,43.23804733892625,0.042735043,11.6788321,35.0364963,31.26934984520124,34.46969696969697,80.34682080924856,0.0,0.0,0.0,0.0,5.541953787636597,Jack-Rogers-679788,/players/jack-rogers/sa3017017/stats/batting
Ty Hanchey,sa3022684,800643.0,26,AA,SFG,C,0,9.810421050534252,0.23861566484517305,136,0.33236180839681984,0.0,99.06273072089668,0.161016949,11.0294117,23.5294117,28.2051282051282,26.778242677824267,81.28654970760235,0.0,0.0,0.0,0.0,3.8776582860189626,Ty-Hanchey-800643,/players/ty-hanchey/sa3022684/stats/batting
Jaylen Palmer,sa3008297,681941.0,25,AA,NYM,3B/OF,0,11.580857764875887,0.31693989071038253,135,0.30451532911371304,0.0,83.93872654805458,0.123893805,14.074074,35.55555550000001,23.56687898089172,34.893617021276604,74.84662576687117,0.0,0.0,0.0,0.0,5.479874673497792,Jaylen-Palmer-681941,/players/jaylen-palmer/sa3008297/stats/batting
Adrián Sugastey,sa3015190,692368.0,23,AA,SFG,C,0,19.145195109576186,0.6120218579234973,135,0.3184210653591873,0.0,90.22191912899713,0.116666666,5.9259259,11.8518518,42.42424242424242,19.44444444444445,88.67924528301887,0.0,0.0,0.0,0.0,3.492850268787129,Adrián-Sugastey-692368,/players/adrian-sugastey/sa3015190/stats/batting
Brandon Butterworth,sa3025264,822578.0,23,AA,BAL,2B/SS,0,27.825879507359748,0.8870673952641166,134,0.35381879663108884,0.0,104.02235664673479,0.163636364,14.1791044,23.1343283,26.470588235294123,25.37878787878788,81.81818181818183,0.0,0.0,0.0,0.0,7.240154009250082,Brandon-Butterworth-822578,/players/brandon-butterworth/sa3025264/stats/batting
Caleb Roberts,sa3016959,681134.0,26,AA,MIN,C/OF,0,16.24825772795774,0.5209471766848816,134,0.3917772120504237,0.0,123.69904904013748,0.130434783,22.3880597,17.910447700000006,16.87116564417178,20.304568527918786,92.41379310344827,0.0,0.0,0.0,0.0,5.436510754537492,Caleb-Roberts-681134,/players/caleb-roberts/sa3016959/stats/batting
Damon Keith,sa3017179,701618.0,26,AA,MIL,OF,0,10.29232360232498,0.2659380692167577,133,0.4064713304204152,0.0,142.56111261385269,0.237288136,8.2706766,29.3233082,34.456928838951306,35.622317596566525,77.33333333333333,0.0,0.0,0.0,0.0,5.9417663692096685,Damon-Keith-701618,/players/damon-keith/sa3017179/stats/batting
Andy Weber,sa3008282,681581.0,28,AA,CHW,2B/SS,0,4.503533219709518,0.0546448087431694,132,0.3100090157805067,0.0,85.57089012838165,0.11965811900000001,9.090909,18.9393939,31.85185185185185,22.540983606557376,89.3491124260355,0.0,0.0,0.0,0.0,5.158952364666999,Andy-Weber-681581,/players/andy-weber/sa3008282/stats/batting
Matt King,sa3035409,823153.0,23,AA,PIT,2B/3B,0,20.102002117259566,0.6557377049180327,132,0.277895225211978,0.0,61.18869276327551,0.027027027000000002,10.6060606,15.9090909,30.434782608695656,19.047619047619047,90.50279329608941,0.0,0.0,0.0,0.0,4.6943292819161515,Matt-King-823153,/players/matthew-king/sa3035409/stats/batting
Calvin Harris,sa3022496,691941.0,24,AA,CHW,C,0,20.002315721907124,0.6484517304189436,132,0.31907833396023466,0.0,91.2229690915032,0.14285714300000002,13.6363636,18.1818181,28.27586206896552,19.91701244813278,89.59537572254334,0.0,0.0,0.0,0.0,2.1834277291595887,Calvin-Harris-691941,/players/calvin-harris/sa3022496/stats/batting
Graysen Tarlow,sa3022443,815104.0,24,AA,STL,C,0,16.801332578049088,0.5409836065573771,131,0.3219670757992577,0.0,82.4697620953779,0.155963303,12.2137404,26.7175572,23.07692307692308,30.088495575221238,77.97619047619048,0.0,0.0,0.0,0.0,4.674945243098197,Graysen-Tarlow-815104,/players/graysen-tarlow/sa3022443/stats/batting
Dayson Croes,sa3067396,806401.0,26,AA,SFG,2B/3B,0,10.361271608212848,0.26958105646630237,131,0.3096180549034705,0.0,84.63930730763114,0.107438017,6.1068702,10.6870229,37.45704467353952,13.83399209486166,90.13157894736842,0.0,0.0,0.0,0.0,5.981664374752414,Dayson-Croes-806401,/players/dayson-croes/sa3067396/stats/batting
Ivan Brethowr,sa3025415,814442.0,23,AA,PIT,OF,0,16.706393651506254,0.5355191256830601,131,0.2952257798268245,0.0,72.17922373564771,0.11320754699999999,15.2671755,29.7709923,27.79661016949153,35.960591133004925,62.7906976744186,0.0,0.0,0.0,0.0,6.624847341775335,Ivan-Brethowr-814442,/players/ivan-brethowr/sa3025415/stats/batting
Dominic Pitelli,sa3022809,694689.0,24,AA,CIN,2B/SS,0,10.394261054058932,0.2750455373406193,130,0.2829193458557129,0.0,60.946840385801934,0.16071428599999998,9.2307692,32.3076923,37.80068728522336,33.035714285714285,84.78260869565217,0.0,0.0,0.0,0.0,5.639168980789418,Dominic-Pitelli-694689,/players/dominic-pitelli/sa3022809/stats/batting
